step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.501399154163702,0,0.0,0.9345013046196334,0,0.0
10.0,1,1.0,0.14285714285714285,9.108600088439692,1,1.0,0.7233543973323161,1,1.0
15.0,1,6.0,0.6,10.94571050955882,1,5.0,0.7821988517710758,1,5.0
20.0,1,11.0,0.8461538461538461,10.616739133447775,1,10.0,0.7301018062272744,1,10.0
25.0,3,23.0,1.3529411764705883,9.76246357116849,3,22.0,0.6426863845614376,3,22.0
30.0,4,43.0,2.15,8.581088543286779,4,42.0,0.5447033242840533,4,42.0
35.0,7,74.0,3.5238095238095237,6.210165822048427,7,73.0,0.3429108175949846,7,73.0
40.0,11,122.0,4.88,7.12529187648028,11,121.0,0.35648138340498087,11,121.0
45.0,12,181.0,6.703703703703703,6.397187221990415,12,180.0,0.29908813668009554,12,180.0
50.0,15,251.0,8.366666666666667,5.949307242311408,15,250.0,0.2798395847325216,15,250.0
55.0,9,105.0,3.28125,6.687113370333699,9,194.0,0.413512186735883,9,194.0
60.0,1,6.0,0.1875,8.39197305261827,1,96.0,0.6018480386519499,1,96.0
65.0,5,14.0,0.4117647058823529,9.029312414201444,5,110.0,0.5506811723527937,5,110.0
70.0,8,48.0,1.2972972972972974,9.084026634816752,8,144.0,0.49375297395538753,8,144.0
75.0,4,20.0,0.5128205128205128,9.34561533574457,4,95.0,0.5487703959450158,4,95.0
80.0,2,3.0,0.075,8.902287313623608,2,87.0,0.44305223929141785,2,87.0
85.0,3,9.0,0.24324324324324326,8.433095349255028,3,95.0,0.4107078866309869,3,95.0
90.0,9,46.0,1.3142857142857143,8.53856642842487,9,132.0,0.43400400627383195,9,132.0
95.0,9,48.0,1.2972972972972974,7.7758761296367735,9,123.0,0.38508713647891807,9,123.0
100.0,5,23.0,0.575,8.282098324026167,4,140.0,0.4090739762757864,4,140.0
105.0,4,10.0,0.2631578947368421,7.77736697235437,4,142.0,0.3626650641047922,4,142.0
110.0,8,39.0,1.054054054054054,8.942924818360185,8,164.0,0.46442981513717785,8,164.0
115.0,6,38.0,1.0,8.843083442754176,6,135.0,0.4503998956629654,6,135.0
120.0,6,22.0,0.6111111111111112,8.063680646672731,4,157.0,0.3440547563585598,4,157.0
125.0,6,17.0,0.425,7.858469281428013,6,178.0,0.292249924114951,6,178.0
130.0,8,31.0,0.8157894736842105,7.769005038560716,8,214.0,0.3324543574206205,8,214.0
135.0,8,32.0,0.8421052631578947,8.084905869572658,8,180.0,0.3364486805615764,8,180.0
140.0,4,21.0,0.6,8.584884618082459,3,132.0,0.4486841671630886,3,132.0
145.0,2,5.0,0.13157894736842105,9.34974971926096,2,134.0,0.5306347062555833,2,134.0
150.0,8,36.0,0.972972972972973,8.171177672435272,8,154.0,0.38428412912684856,8,154.0
155.0,7,38.0,1.027027027027027,8.283380037334231,7,137.0,0.41870225000665934,7,137.0
160.0,5,17.0,0.4358974358974359,7.961592848124726,5,154.0,0.3642430155426485,5,154.0
165.0,6,38.0,1.027027027027027,8.533588168262149,6,79.0,0.3712843935673352,6,79.0
170.0,4,16.0,0.43243243243243246,8.566944555540255,4,73.0,0.4244006258752512,4,73.0
175.0,9,34.0,0.8947368421052632,8.5873383789284,7,78.0,0.40240792604841663,7,78.0
180.0,9,68.0,1.7435897435897436,9.187052801868447,9,109.0,0.4289366017037749,9,109.0
185.0,11,119.0,3.051282051282051,9.531261996900648,11,160.0,0.4446801293249882,11,160.0
190.0,13,177.0,4.538461538461538,8.80187160045115,13,218.0,0.3946139032705849,13,218.0
195.0,14,246.0,7.0285714285714285,7.477257807256167,14,287.0,0.3510614133179445,14,287.0
200.0,8,112.0,3.2,6.331601402535613,8,219.0,0.33965930475175427,8,219.0
205.0,7,23.0,0.6764705882352942,5.97964516299693,5,172.0,0.33747710886891463,5,172.0
210.0,5,9.0,0.23684210526315788,7.402723341657098,5,188.0,0.39528507744829966,5,188.0
215.0,15,59.0,1.5526315789473684,6.483847058056634,14,237.0,0.31147908946191755,14,237.0
220.0,8,52.0,1.2380952380952381,7.519700080064431,8,182.0,0.4033137347574259,8,182.0
225.0,7,22.0,0.5116279069767442,7.796001039870881,5,166.0,0.42091853002356805,5,166.0
230.0,12,50.0,1.2195121951219512,6.988046558877849,12,171.0,0.3365262109095863,12,171.0
235.0,9,70.0,1.5909090909090908,8.146952277450582,8,125.0,0.4256986271260682,8,125.0
240.0,1,11.0,0.2558139534883721,8.802148621533222,1,99.0,0.527039190877995,1,99.0
245.0,11,28.0,0.6363636363636364,8.109124709953399,9,108.0,0.3868356817434463,9,108.0
250.0,6,27.0,0.627906976744186,8.361570090090295,6,97.0,0.4094676189428404,6,97.0
255.0,5,26.0,0.5909090909090909,9.102930329229434,5,86.0,0.4973385040909062,5,86.0
260.0,3,3.0,0.07317073170731707,8.318529788441179,3,57.0,0.38804282172309656,3,57.0
265.0,10,39.0,0.9512195121951219,8.427565033431122,9,83.0,0.40351255841762396,9,83.0
270.0,5,24.0,0.5853658536585366,8.700603096292971,5,86.0,0.4195703156724935,5,86.0
275.0,5,17.0,0.425,8.786882863489794,5,93.0,0.3934566674403759,5,93.0
280.0,7,45.0,1.125,9.132875060897174,7,95.0,0.4093896040252675,7,95.0
285.0,3,25.0,0.6578947368421053,8.59279717924126,3,74.0,0.43369328528116285,3,74.0
290.0,5,16.0,0.4444444444444444,7.9863277611083605,4,48.0,0.3916539381092254,4,48.0
295.0,4,11.0,0.2972972972972973,7.986523493313908,4,53.0,0.4208014171418181,4,53.0
300.0,7,35.0,0.9459459459459459,8.138971140396414,7,58.0,0.41291294420623115,7,58.0
305.0,5,23.0,0.6388888888888888,8.816418967804829,5,50.0,0.47137294703414806,5,50.0
310.0,5,12.0,0.3,8.811418096365353,5,42.0,0.45109132830456045,5,42.0
315.0,5,26.0,0.6666666666666666,8.9437439788541,5,34.0,0.4014455609479357,5,34.0
320.0,2,5.0,0.13157894736842105,9.565877055302105,2,32.0,0.49746592915871785,2,32.0
325.0,5,19.0,0.5135135135135135,9.012666439312778,4,24.0,0.5109515323114537,4,24.0
330.0,2,5.0,0.1388888888888889,9.283931397839618,2,15.0,0.5484064960504439,2,15.0
335.0,4,18.0,0.5294117647058824,9.896860672331542,3,22.0,0.6148171307516057,3,22.0
340.0,3,5.0,0.14705882352941177,9.2602287872562,3,16.0,0.5226665549122096,3,16.0
345.0,6,32.0,0.9411764705882353,9.389719273665964,6,43.0,0.3430239585555213,6,43.0
350.0,2,7.0,0.21212121212121213,9.305374984353143,2,28.0,0.4443866850652846,2,28.0
355.0,1,4.0,0.12121212121212122,10.69573580411073,0,5.0,0.763608276412604,0,5.0
360.0,1,1.0,0.03125,10.696026697609863,1,12.0,0.6250881038072571,1,12.0
365.0,4,15.0,0.46875,10.145827734777937,4,26.0,0.5137683340530363,4,26.0
