step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.086951537433116,0,0.0,0.9742385469326763,0,0.0
10.0,0,0.0,0.0,11.698679410503141,0,0.0,0.8746295467781149,0,0.0
15.0,1,3.0,0.3,10.324587715310027,1,3.0,0.7808367775326929,1,3.0
20.0,0,0.0,0.0,10.641041342128615,0,0.0,0.9107095245195637,0,0.0
25.0,1,2.0,0.11764705882352941,11.821400864340488,1,2.0,0.8196226344831339,1,2.0
30.0,1,1.0,0.05,11.030198646218638,1,3.0,0.7712631465423337,1,3.0
35.0,3,7.0,0.30434782608695654,9.364435566471103,3,7.0,0.6315165677607846,3,7.0
40.0,4,9.0,0.3333333333333333,8.845596957482337,4,14.0,0.5360744381672763,4,14.0
45.0,4,16.0,0.6153846153846154,9.089622804123895,4,30.0,0.5606796201725244,4,30.0
50.0,2,3.0,0.10714285714285714,9.225733043902911,2,21.0,0.5439622044984221,2,21.0
55.0,7,34.0,1.1333333333333333,8.919556142598251,7,52.0,0.4964641474176759,7,52.0
60.0,3,26.0,0.8387096774193549,9.230477807208004,3,47.0,0.5800942084916106,3,47.0
65.0,2,3.0,0.09090909090909091,9.767931648111519,2,38.0,0.5285268040794762,2,38.0
70.0,3,6.0,0.1875,9.206705980518066,3,41.0,0.489591781970732,3,41.0
75.0,7,33.0,0.9705882352941176,9.413561417962883,7,68.0,0.45738423004673995,7,68.0
80.0,4,28.0,0.8235294117647058,9.486433445681458,4,60.0,0.5246096273785721,4,60.0
85.0,2,5.0,0.14705882352941177,9.52468631652958,2,71.0,0.5015866006717821,2,71.0
90.0,2,15.0,0.4838709677419355,10.506530306226576,2,40.0,0.6057725748756873,2,40.0
95.0,4,8.0,0.26666666666666666,8.596156333317273,4,37.0,0.43832262570836317,4,37.0
100.0,8,33.0,1.0,9.089577417119493,8,58.0,0.4662511129935901,8,58.0
105.0,5,26.0,0.8387096774193549,8.896612641049385,5,52.0,0.5072301287049507,5,52.0
110.0,5,20.0,0.625,8.518510263551127,4,50.0,0.48199240557553413,4,50.0
115.0,3,4.0,0.11764705882352941,8.603644358057544,3,48.0,0.4577193442688827,3,48.0
120.0,11,44.0,1.2571428571428571,8.576612403265504,11,82.0,0.38299061131643974,11,82.0
125.0,4,30.0,0.8571428571428571,8.385260922649797,4,74.0,0.45090365449241293,4,74.0
130.0,7,19.0,0.5135135135135135,8.837922055077533,5,72.0,0.4821878087424478,5,72.0
