step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.61124550748776,0,0.0,0.7661273987231457,0,0.0
10.0,1,2.0,0.2857142857142857,10.167681834354834,1,2.0,0.7160665836099362,1,2.0
15.0,1,1.0,0.1,7.660183586038185,1,1.0,0.6354119353431235,1,1.0
20.0,3,11.0,0.8461538461538461,7.721751255398412,3,11.0,0.5282823138684776,3,11.0
25.0,1,1.0,0.058823529411764705,8.666733797668465,1,6.0,0.6368151456359499,1,6.0
30.0,4,15.0,0.75,7.788524174430647,4,15.0,0.4236349237694433,4,15.0
35.0,3,10.0,0.43478260869565216,8.761317256381796,3,17.0,0.5170772066280765,3,17.0
40.0,2,12.0,0.46153846153846156,10.571200162136163,2,16.0,0.6758313237852214,2,16.0
45.0,1,2.0,0.07142857142857142,11.408316992097182,1,15.0,0.8115001829548639,1,15.0
50.0,2,8.0,0.3076923076923077,10.019285050277478,2,12.0,0.6057156344029241,2,12.0
55.0,1,1.0,0.034482758620689655,9.98230616235815,1,5.0,0.5980442272476965,1,5.0
60.0,4,12.0,0.41379310344827586,10.246115563116255,4,12.0,0.5827183894380688,4,12.0
65.0,1,1.0,0.03333333333333333,10.434673015916413,1,9.0,0.6202637508072475,1,9.0
70.0,3,12.0,0.375,11.318515476619073,3,12.0,0.6606047957447014,3,12.0
75.0,0,0.0,0.0,11.200071694850266,0,0.0,0.7796588499657099,0,0.0
80.0,2,4.0,0.14285714285714285,11.371066777940156,2,4.0,0.6983868318519254,2,4.0
85.0,0,0.0,0.0,11.125779314353718,0,0.0,0.7410475492159285,0,0.0
90.0,4,12.0,0.41379310344827586,10.39083207563584,4,12.0,0.553226560861263,4,12.0
95.0,3,7.0,0.25,10.082485698551386,3,13.0,0.616293271901349,3,13.0
100.0,4,18.0,0.6206896551724138,9.618901371294477,3,26.0,0.5867634946760454,3,26.0
105.0,1,1.0,0.03571428571428571,8.780218403354137,1,25.0,0.5183679831068192,1,25.0
110.0,5,21.0,0.7,9.475594298388096,4,33.0,0.5042131892544566,4,33.0
115.0,1,3.0,0.1,9.527241527800872,1,24.0,0.5747738232901177,1,24.0
120.0,3,12.0,0.375,10.240619772671113,2,14.0,0.6759260279523376,2,14.0
125.0,1,1.0,0.03125,10.88790145037931,1,9.0,0.7092093974021352,1,9.0
130.0,2,11.0,0.36666666666666664,9.99727213294576,2,19.0,0.5662601627427087,2,19.0
135.0,2,3.0,0.09375,9.505263056221917,2,9.0,0.5557149669338791,2,9.0
140.0,4,15.0,0.45454545454545453,9.736225211579722,3,15.0,0.5184040696252327,3,15.0
145.0,0,0.0,0.0,10.533118560902034,0,20.0,0.695504360237792,0,20.0
150.0,2,6.0,0.17647058823529413,11.136990004041929,2,26.0,0.6300833334236425,2,26.0
155.0,2,8.0,0.24242424242424243,10.147590104168378,2,28.0,0.5123443629740471,2,28.0
160.0,3,23.0,0.6764705882352942,10.826536142289974,3,31.0,0.6158934492272263,3,31.0
165.0,3,14.0,0.4666666666666667,9.93741986641412,3,26.0,0.5612179499728228,3,26.0
170.0,3,12.0,0.42857142857142855,10.35056403003475,3,15.0,0.6695776163792865,3,15.0
175.0,2,3.0,0.1,10.040539283247634,2,6.0,0.6215115193253421,2,6.0
180.0,5,18.0,0.5806451612903226,9.79735002880892,4,18.0,0.5731217357680419,4,18.0
185.0,1,1.0,0.034482758620689655,9.313567154717287,1,3.0,0.6022308863737106,1,3.0
190.0,5,22.0,0.7333333333333333,8.811395994716241,4,18.0,0.4647326012630665,4,18.0
195.0,2,5.0,0.16129032258064516,9.226262994072792,2,22.0,0.5304860613677551,2,22.0
200.0,6,21.0,0.6774193548387096,9.66471872379431,5,31.0,0.5352071884048796,5,31.0
205.0,3,12.0,0.3870967741935484,9.4356647076745,3,33.0,0.5259028384290343,3,33.0
210.0,7,31.0,0.96875,9.308340176045684,6,56.0,0.458696486486783,6,56.0
215.0,4,8.0,0.25,8.607369540806994,4,50.0,0.3975938326296076,4,50.0
220.0,7,29.0,0.8787878787878788,8.722202042849496,5,54.0,0.454857629849313,5,54.0
225.0,2,9.0,0.2903225806451613,8.499571800417415,2,37.0,0.4971369791864954,2,37.0
230.0,6,18.0,0.5625,8.784214837944411,5,52.0,0.44863626582820804,5,52.0
235.0,3,9.0,0.2727272727272727,8.682853289806609,3,55.0,0.46262387999181187,3,55.0
240.0,4,21.0,0.6176470588235294,9.35071310709616,4,59.0,0.47438916419338323,4,59.0
245.0,3,15.0,0.45454545454545453,9.944996482030112,3,41.0,0.5743774031933141,3,41.0
250.0,5,24.0,0.7272727272727273,9.7907595852548,5,55.0,0.56836453008209,5,55.0
255.0,4,13.0,0.3939393939393939,9.393938195663525,4,55.0,0.5486198080085072,4,55.0
260.0,7,35.0,1.09375,7.458977095292682,6,81.0,0.33930789443834175,6,81.0
265.0,3,10.0,0.29411764705882354,7.877202547076357,3,60.0,0.44002400274594694,3,60.0
270.0,6,32.0,0.9142857142857143,9.297118785949628,5,53.0,0.5794627321089859,5,53.0
275.0,2,15.0,0.42857142857142855,9.685153587680315,2,43.0,0.5679949282304334,2,43.0
280.0,3,9.0,0.23684210526315788,10.068910324886684,3,15.0,0.5826038126357472,3,15.0
285.0,4,7.0,0.2,9.536657926300244,4,20.0,0.5175741522734584,4,20.0
290.0,2,11.0,0.3055555555555556,10.270193648865138,1,17.0,0.6174672740504462,1,17.0
295.0,2,3.0,0.08823529411764706,9.26142696243075,2,5.0,0.5258644054317063,2,5.0
300.0,7,35.0,1.0,8.735233727549446,6,32.0,0.3581036105298411,6,32.0
305.0,5,21.0,0.6176470588235294,8.774713600183519,5,40.0,0.43263474943681823,5,40.0
310.0,6,25.0,0.7352941176470589,9.114227050080004,5,35.0,0.4712454327988081,5,35.0
315.0,3,7.0,0.21212121212121213,9.049700082788588,3,31.0,0.45866609127454516,3,31.0
320.0,5,30.0,0.9375,9.86018420973597,5,42.0,0.5097793118653107,5,42.0
325.0,1,1.0,0.029411764705882353,9.793501549761336,1,19.0,0.5270288755311926,1,19.0
330.0,2,9.0,0.2571428571428571,10.77397821365498,2,9.0,0.6450915018391643,2,9.0
335.0,2,3.0,0.09375,11.614167781226547,2,3.0,0.7635843458986309,2,3.0
340.0,3,15.0,0.46875,11.253639328404116,3,15.0,0.6821794414387187,3,15.0
345.0,3,5.0,0.16666666666666666,8.928988182795354,3,8.0,0.48866197786539717,3,8.0
350.0,6,26.0,0.8387096774193549,8.574966409030159,5,25.0,0.38578405945916316,5,25.0
355.0,3,6.0,0.21428571428571427,8.043910437583731,3,10.0,0.46722287228239073,3,10.0
360.0,5,27.0,0.9642857142857143,9.618467889588768,5,31.0,0.5034755196634937,5,31.0
365.0,1,7.0,0.22580645161290322,10.414830688839734,1,19.0,0.7334054416305273,1,19.0
370.0,2,8.0,0.25806451612903225,11.041843896740389,1,18.0,0.7433023627295052,1,18.0
375.0,0,0.0,0.0,10.75123762968491,0,25.0,0.7185894017736454,0,25.0
380.0,5,16.0,0.5333333333333333,9.265246638447332,5,41.0,0.4732570410338611,5,41.0
385.0,1,2.0,0.06451612903225806,9.192394741036596,1,26.0,0.538828771926663,1,26.0
390.0,6,20.0,0.625,9.611574170164833,5,34.0,0.5150448204504164,5,34.0
395.0,2,4.0,0.125,10.30690651346906,2,37.0,0.6283005557356737,2,37.0
400.0,5,23.0,0.696969696969697,10.270705955507212,5,43.0,0.5535228605490227,5,43.0
405.0,1,1.0,0.03225806451612903,9.918611600865997,1,14.0,0.6037359494962492,1,14.0
410.0,4,11.0,0.3333333333333333,9.776578474595023,3,17.0,0.526268047999901,3,17.0
415.0,2,2.0,0.0625,10.419200701682312,2,17.0,0.7080275301386706,2,17.0
420.0,3,13.0,0.40625,10.593494429643073,3,27.0,0.6595358064418246,3,27.0
425.0,1,1.0,0.03225806451612903,10.155626471415506,1,6.0,0.6153576106250035,1,6.0
430.0,2,5.0,0.15625,11.575038258859461,2,5.0,0.7534351746930864,2,5.0
435.0,0,0.0,0.0,10.76950925010165,0,2.0,0.6634293936494717,0,2.0
440.0,5,18.0,0.6206896551724138,9.69577696754872,4,13.0,0.5491649321985977,4,13.0
445.0,2,3.0,0.0967741935483871,8.692853880919817,2,11.0,0.4750886780253243,2,11.0
