step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.545122381735268,0,0.0,0.9640665247838882,0,0.0
10.0,1,2.0,0.2857142857142857,9.664741823054865,1,2.0,0.7082911482885919,1,2.0
15.0,0,0.0,0.0,9.492446617752366,0,0.0,0.7732364683014947,0,0.0
20.0,2,8.0,0.6153846153846154,9.582927734635398,2,8.0,0.6442193788379762,2,8.0
25.0,1,4.0,0.23529411764705882,9.882093103209248,1,11.0,0.707287968351589,1,11.0
30.0,1,3.0,0.15,10.578180300681101,1,3.0,0.7461430018673313,1,3.0
35.0,0,0.0,0.0,10.798552410202378,0,1.0,0.8204667438938057,0,1.0
40.0,1,4.0,0.15384615384615385,11.793530609645332,1,4.0,0.8394671773567444,1,4.0
45.0,1,1.0,0.037037037037037035,10.177250657439366,1,1.0,0.6286272728924197,1,1.0
50.0,5,21.0,0.7241379310344828,10.399318233088957,4,19.0,0.5556711154908491,4,19.0
55.0,0,0.0,0.0,10.22220259280433,0,12.0,0.7221696980633795,0,12.0
60.0,2,7.0,0.25,10.010328750587954,2,7.0,0.676300587474988,2,7.0
65.0,1,2.0,0.07142857142857142,10.61014411594853,1,8.0,0.6267167557536469,1,8.0
70.0,3,16.0,0.5517241379310345,10.134367869159664,3,16.0,0.5587848897637655,3,16.0
75.0,2,5.0,0.16666666666666666,10.204168386944819,2,17.0,0.6739052720257112,2,17.0
80.0,3,9.0,0.3103448275862069,10.181113307061544,3,9.0,0.6311102667213635,3,9.0
85.0,0,0.0,0.0,10.809261224266965,0,4.0,0.75050310178119,0,4.0
90.0,5,12.0,0.41379310344827586,9.53024179026005,5,12.0,0.5301691741943504,5,12.0
95.0,1,3.0,0.1,10.084715375972985,1,7.0,0.6733465971138352,1,7.0
100.0,4,13.0,0.41935483870967744,9.887858167010732,3,11.0,0.6416507939879529,3,11.0
105.0,1,2.0,0.06666666666666667,10.08611863372735,1,4.0,0.6722184220329941,1,4.0
110.0,4,20.0,0.6451612903225806,10.482958888640939,3,18.0,0.6672167587320145,3,18.0
115.0,6,40.0,1.2903225806451613,9.784230407321942,6,42.0,0.5665377945438707,6,42.0
120.0,1,3.0,0.09090909090909091,9.843199661415982,1,29.0,0.6541196962423208,1,29.0
125.0,6,12.0,0.3870967741935484,8.491789845270118,4,28.0,0.4880663360602356,4,28.0
130.0,1,2.0,0.06451612903225806,8.483443488411774,1,27.0,0.5115534887622625,1,27.0
135.0,9,33.0,1.03125,8.41730463798979,9,58.0,0.44325726241045715,9,58.0
140.0,3,17.0,0.5,9.673352047434422,3,41.0,0.6301550795284845,3,41.0
