step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.76648175845566,0,0.0,0.9699511018527303,0,0.0
10.0,0,0.0,0.0,12.864107523826082,0,0.0,0.9851063713581197,0,0.0
15.0,0,0.0,0.0,10.532714048534302,0,0.0,0.7424840712477336,0,0.0
20.0,2,9.0,0.6923076923076923,10.362514290145002,2,9.0,0.7593784086757199,2,9.0
25.0,1,3.0,0.17647058823529413,9.366231923688982,1,4.0,0.7162764400762482,1,4.0
30.0,2,12.0,0.6,8.638946859698702,2,12.0,0.5618959386871752,2,12.0
35.0,1,1.0,0.045454545454545456,9.721662239443633,1,9.0,0.71005086667082,1,9.0
40.0,2,10.0,0.38461538461538464,11.086937160583458,2,10.0,0.7113289090351663,2,10.0
45.0,1,1.0,0.03571428571428571,10.427238102023022,1,10.0,0.5980591752942732,1,10.0
50.0,5,13.0,0.43333333333333335,10.680076873488316,4,19.0,0.6539565124963325,4,19.0
55.0,3,19.0,0.6333333333333333,9.890581812164786,3,23.0,0.5703949418889717,3,23.0
60.0,2,5.0,0.1724137931034483,8.652859219443627,2,12.0,0.5410643959058763,2,12.0
65.0,5,26.0,0.8666666666666667,8.351362777218911,5,30.0,0.392862454309665,5,30.0
70.0,2,9.0,0.28125,9.706686633307447,2,26.0,0.5716731690929617,2,26.0
75.0,1,8.0,0.25,10.951726298781642,1,9.0,0.7637727164491799,1,9.0
80.0,1,1.0,0.03125,11.11561507470514,1,2.0,0.7045747611001616,1,2.0
85.0,3,12.0,0.35294117647058826,10.277651407511515,3,13.0,0.5521159851753815,3,13.0
90.0,1,1.0,0.03225806451612903,9.488756296406734,1,6.0,0.4950931378006273,1,6.0
95.0,5,12.0,0.4,8.338320636650888,5,16.0,0.35145941382035034,5,16.0
100.0,3,6.0,0.1935483870967742,9.115852743854111,3,22.0,0.5008826174395274,3,22.0
