step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.618726030589443,0,0.0,0.9303287802113855,0,0.0
10.0,0,0.0,0.0,13.33229774332816,0,0.0,0.9690609105938744,0,0.0
15.0,0,0.0,0.0,11.414665337442129,0,0.0,0.8766512507255653,0,0.0
20.0,1,4.0,0.3076923076923077,12.058394106192505,1,4.0,0.8313598591517856,1,4.0
25.0,2,10.0,0.5882352941176471,11.168865808121827,2,10.0,0.771103850502375,2,10.0
30.0,2,20.0,1.0526315789473684,10.297632372089959,2,20.0,0.7127695140463316,2,20.0
35.0,2,30.0,1.4285714285714286,11.109129240260488,2,30.0,0.7488084335807232,2,30.0
40.0,4,43.0,1.7916666666666667,9.85950215758911,4,43.0,0.5886578237285964,4,43.0
45.0,0,0.0,0.0,10.210889831686197,0,7.0,0.8033321086161401,0,7.0
50.0,0,0.0,0.0,11.016979388296239,0,0.0,0.7578605812008791,0,0.0
55.0,1,1.0,0.03571428571428571,10.722885019434583,1,1.0,0.769130858599329,1,1.0
60.0,3,12.0,0.41379310344827586,10.829134577122272,3,12.0,0.7169527460811225,3,12.0
65.0,1,7.0,0.21875,10.554160550228849,1,15.0,0.6844324034964716,1,15.0
70.0,3,9.0,0.3,10.818330988628158,3,9.0,0.7315208250436978,3,9.0
75.0,0,0.0,0.0,10.158503728151455,0,0.0,0.7031990713742772,0,0.0
80.0,3,10.0,0.3448275862068966,10.428615218692526,3,10.0,0.6998057922794582,3,10.0
85.0,1,2.0,0.06451612903225806,10.4167251936456,1,8.0,0.631433650414217,1,8.0
90.0,4,18.0,0.5806451612903226,9.220242705934215,4,18.0,0.4362033957798955,4,18.0
95.0,3,3.0,0.0967741935483871,9.40607004101702,3,12.0,0.4924095585257649,3,12.0
100.0,4,17.0,0.53125,10.01364392025902,3,15.0,0.5928735883887676,3,15.0
105.0,2,2.0,0.06451612903225806,10.139033393786566,2,9.0,0.6513663535690817,2,9.0
110.0,6,24.0,0.8,9.805704212561203,5,28.0,0.5513632974995348,5,28.0
115.0,7,51.0,1.7,9.16625414485069,7,58.0,0.5238625892489076,7,58.0
120.0,2,8.0,0.25806451612903225,9.152424840977845,2,36.0,0.5848291156745292,2,36.0
125.0,3,9.0,0.3103448275862069,9.166594027530138,2,21.0,0.5463905524852297,2,21.0
130.0,2,5.0,0.16666666666666666,8.779885292655003,2,30.0,0.5083302678434801,2,30.0
135.0,6,24.0,0.75,9.365497602633432,6,52.0,0.47518124963396985,6,52.0
140.0,3,9.0,0.2727272727272727,9.54801242229908,3,33.0,0.49681796303203374,3,33.0
145.0,3,9.0,0.2647058823529412,9.41034445522646,3,31.0,0.49437229508920844,3,31.0
150.0,4,22.0,0.6875,9.187756898755392,4,22.0,0.5097976806995052,4,22.0
155.0,6,45.0,1.3636363636363635,9.330572864077203,6,45.0,0.4733343713176022,6,45.0
160.0,9,84.0,2.5454545454545454,8.611378548861524,9,84.0,0.4178029809712911,9,84.0
165.0,10,134.0,3.8285714285714287,8.257090321295953,10,134.0,0.39119826934979357,10,134.0
170.0,12,192.0,5.818181818181818,7.372312181753183,12,192.0,0.3467154375017591,12,192.0
175.0,16,262.0,7.705882352941177,6.661366056616823,16,262.0,0.3198162963914606,16,262.0
180.0,9,107.0,3.242424242424242,6.423240487974655,9,204.0,0.3947252474803317,9,204.0
185.0,6,18.0,0.5454545454545454,7.2483119121552715,4,123.0,0.44867463337738306,4,123.0
190.0,4,7.0,0.1891891891891892,6.722783167388484,4,133.0,0.33476924402049024,4,133.0
195.0,11,41.0,1.0789473684210527,8.007319816493665,11,157.0,0.4053405836190284,11,157.0
200.0,4,22.0,0.5365853658536586,7.945502772776674,4,99.0,0.3401796920792886,4,99.0
205.0,6,24.0,0.6,8.214024656878092,5,68.0,0.3767455247231865,5,68.0
210.0,3,12.0,0.2857142857142857,8.740521262817769,3,78.0,0.40046226345545083,3,78.0
215.0,9,26.0,0.6341463414634146,9.096891297352137,8,76.0,0.4423437772513947,8,76.0
220.0,9,68.0,1.7435897435897436,9.50911906536399,9,121.0,0.4941563946485438,9,121.0
225.0,10,116.0,2.9743589743589745,9.173106964115194,10,169.0,0.42887628122354204,10,169.0
230.0,12,171.0,4.75,7.91471992884283,12,224.0,0.3833288174201082,12,224.0
235.0,14,239.0,6.128205128205129,7.818651784313379,14,292.0,0.3969553056635653,14,292.0
240.0,15,311.0,8.885714285714286,6.34450778025311,15,364.0,0.3306065603974115,15,364.0
245.0,18,396.0,10.702702702702704,6.471318268062405,18,449.0,0.3313934857935544,18,449.0
250.0,19,488.0,12.842105263157896,6.133303482727669,19,541.0,0.2874408322405287,19,541.0
255.0,20,585.0,15.0,4.876930995066355,20,638.0,0.1907331495048376,20,638.0
260.0,23,696.0,16.975609756097562,5.429417593417312,23,749.0,0.21123538829847077,23,749.0
265.0,25,817.0,19.0,4.879351515679938,25,870.0,0.19822467423859244,25,870.0
270.0,28,953.0,21.65909090909091,4.11622091393242,28,1006.0,0.17593701736176795,28,1006.0
275.0,30,1101.0,23.934782608695652,4.049125953073677,30,1154.0,0.14829204431760976,30,1154.0
280.0,32,1259.0,27.977777777777778,3.47638947779371,32,1312.0,0.20965864203547838,32,1312.0
