step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.049390557892016,0,0.0,0.8853387133525006,0,0.0
10.0,0,0.0,0.0,12.558533236369344,0,0.0,0.9411128561732,0,0.0
15.0,0,0.0,0.0,12.400862287534594,0,0.0,0.9552767067353799,0,0.0
20.0,0,0.0,0.0,12.273418820495758,0,0.0,0.8758878651351794,0,0.0
25.0,1,3.0,0.17647058823529413,11.047250089199569,1,3.0,0.7983827976173538,1,3.0
30.0,2,11.0,0.55,11.058410932023174,2,11.0,0.7654349055171874,2,11.0
35.0,1,1.0,0.047619047619047616,10.416697678589575,1,8.0,0.7487850954715028,1,8.0
40.0,3,10.0,0.4166666666666667,11.057944150951672,3,10.0,0.6731243742330085,3,10.0
45.0,0,0.0,0.0,10.337659882720697,0,6.0,0.646473418099918,0,6.0
50.0,1,3.0,0.10714285714285714,11.17955087968541,1,3.0,0.7127688949987875,1,3.0
55.0,2,10.0,0.3333333333333333,11.432335869942648,2,10.0,0.718528570233335,2,10.0
60.0,0,0.0,0.0,10.67050193220454,0,0.0,0.7497960864439517,0,0.0
65.0,5,14.0,0.5185185185185185,9.366113594055788,4,9.0,0.4960984225562866,4,9.0
70.0,2,3.0,0.10344827586206896,9.600041762726125,2,10.0,0.5872297462021273,2,10.0
75.0,3,14.0,0.4666666666666667,10.892939187367187,3,12.0,0.6702244317695798,3,12.0
80.0,0,0.0,0.0,10.838184608817178,0,0.0,0.7490735853801327,0,0.0
85.0,4,9.0,0.3103448275862069,10.520162507350852,4,9.0,0.6381604334108756,4,9.0
90.0,0,0.0,0.0,10.646753132350593,0,0.0,0.7254044001429474,0,0.0
95.0,3,7.0,0.25,9.712783718469069,3,7.0,0.5260357068276879,3,7.0
100.0,5,22.0,0.8148148148148148,9.719097436334273,4,21.0,0.5621074046576754,4,21.0
105.0,3,9.0,0.3,9.898953209676714,3,24.0,0.6268230582823576,3,24.0
110.0,3,9.0,0.3,9.447701807169611,3,14.0,0.5430505765907838,3,14.0
115.0,2,2.0,0.06666666666666667,8.597018823135784,2,12.0,0.49781925441973074,2,12.0
120.0,5,22.0,0.7096774193548387,9.230222047658938,4,24.0,0.5625819567588627,4,24.0
125.0,1,2.0,0.0625,9.21424913111501,1,23.0,0.48455680538551427,1,23.0
130.0,4,10.0,0.2777777777777778,9.51547260908324,4,21.0,0.4430777250370908,4,21.0
135.0,3,11.0,0.3333333333333333,9.766347127215182,3,24.0,0.5239199207137216,3,24.0
140.0,7,26.0,0.8387096774193549,9.222112931837172,6,42.0,0.3863589733549514,6,42.0
145.0,2,8.0,0.24242424242424243,10.170202682171436,2,41.0,0.5971356118599361,2,41.0
150.0,2,10.0,0.3125,10.084107036122468,2,47.0,0.5785850002401858,2,47.0
155.0,5,15.0,0.5,8.992694368715261,5,47.0,0.4871147130282762,5,47.0
160.0,6,35.0,1.0606060606060606,9.605817033262714,6,52.0,0.5150078868765401,6,52.0
165.0,3,23.0,0.7419354838709677,8.45171631268028,3,42.0,0.48224591497434677,3,42.0
170.0,4,19.0,0.6129032258064516,8.678938865711784,3,56.0,0.539692698257025,3,56.0
175.0,5,39.0,1.21875,9.291255916840303,4,40.0,0.5113688584324118,4,40.0
180.0,4,6.0,0.17647058823529413,9.00638631268804,4,24.0,0.5008508974469732,4,24.0
185.0,9,36.0,1.125,8.480785400825866,7,43.0,0.4624056085729785,7,43.0
190.0,3,13.0,0.3611111111111111,9.446167644345298,3,30.0,0.570158396783395,3,30.0
195.0,4,22.0,0.6285714285714286,9.289223793495806,4,51.0,0.48439080312127625,4,51.0
200.0,9,53.0,1.5588235294117647,8.122618597757457,8,67.0,0.34442411033535436,8,67.0
205.0,10,96.0,2.823529411764706,7.882176140240087,10,104.0,0.342449090883418,10,104.0
210.0,7,43.0,1.2647058823529411,7.375798256231,7,77.0,0.36098640210429966,7,77.0
215.0,6,25.0,0.7575757575757576,8.049047377312503,5,58.0,0.4377002015128509,5,58.0
220.0,6,48.0,1.3333333333333333,8.408929229275474,5,55.0,0.43763571892302033,5,55.0
225.0,3,9.0,0.25,8.461963640206546,3,44.0,0.46928252314078023,3,44.0
230.0,5,16.0,0.42105263157894735,9.899645319150185,4,34.0,0.5541022577439074,4,34.0
235.0,5,31.0,0.7948717948717948,9.755675709844573,5,37.0,0.5148152080566171,5,37.0
240.0,4,10.0,0.2777777777777778,9.487233666606965,4,22.0,0.5210872147441583,4,22.0
245.0,6,26.0,0.6842105263157895,8.90012818786677,5,31.0,0.4295243117926836,5,31.0
250.0,8,60.0,1.6216216216216217,8.18917041717844,8,63.0,0.36753053098861,8,63.0
255.0,4,8.0,0.22857142857142856,8.764706630812583,4,55.0,0.43670276406789615,4,55.0
260.0,10,39.0,1.1818181818181819,8.077363310385637,9,61.0,0.3523612130140395,9,61.0
265.0,7,22.0,0.6285714285714286,8.131415015553827,7,65.0,0.38759943529697155,7,65.0
270.0,7,33.0,0.9705882352941176,8.535179690721778,7,64.0,0.4350423754380395,7,64.0
275.0,4,8.0,0.2222222222222222,9.275610088620702,4,40.0,0.5095852752290274,4,40.0
280.0,4,23.0,0.6388888888888888,9.100791418800261,4,32.0,0.4801909182513134,4,32.0
285.0,4,14.0,0.4117647058823529,8.829273215365214,4,28.0,0.4702390911873219,4,28.0
290.0,7,32.0,0.8888888888888888,9.242010343104068,7,32.0,0.3967404654230639,7,32.0
295.0,4,23.0,0.6388888888888888,9.915410624839812,4,39.0,0.5289404310480239,4,39.0
300.0,5,10.0,0.2777777777777778,9.441603271384942,4,21.0,0.460717900980206,4,21.0
