step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.554641302705791,0,0.0,0.7372472910282278,0,0.0
10.0,1,2.0,0.2857142857142857,10.360386110109902,1,2.0,0.7685302894852615,1,2.0
15.0,0,0.0,0.0,11.728341321568942,0,0.0,0.9354168062505902,0,0.0
20.0,1,2.0,0.15384615384615385,11.138648363247196,1,2.0,0.7180273282532731,1,2.0
25.0,1,1.0,0.058823529411764705,9.912554359569532,1,4.0,0.6487512054509603,1,4.0
30.0,3,13.0,0.6842105263157895,9.048119631536617,3,13.0,0.5660249603454646,3,13.0
35.0,1,3.0,0.14285714285714285,8.6791968850966,1,9.0,0.6435163904795402,1,9.0
40.0,2,5.0,0.20833333333333334,10.447208871687526,2,9.0,0.7234925400248872,2,9.0
45.0,1,2.0,0.08,9.344630872984528,1,3.0,0.6498193506597373,1,3.0
50.0,3,14.0,0.5185185185185185,9.180901441322039,3,16.0,0.5314252910296663,3,16.0
55.0,1,4.0,0.13333333333333333,9.060883023543246,1,16.0,0.5654047653814419,1,16.0
60.0,4,15.0,0.5,10.037648580143916,4,16.0,0.6194204620644194,4,16.0
65.0,1,2.0,0.06451612903225806,10.292932485905162,1,2.0,0.6854269389166823,1,2.0
70.0,4,13.0,0.40625,10.555086569063388,3,11.0,0.6437049269103523,3,11.0
75.0,2,8.0,0.24242424242424243,10.313642751052992,2,15.0,0.6341745427383143,2,15.0
80.0,4,15.0,0.4838709677419355,10.217205425311514,4,21.0,0.5494453825850862,4,21.0
85.0,1,3.0,0.1,10.473060908223488,1,14.0,0.6539383288329722,1,14.0
90.0,4,22.0,0.7333333333333333,9.250281793621717,3,23.0,0.4935866777107221,3,23.0
95.0,2,5.0,0.16129032258064516,8.853141954129137,2,14.0,0.3723463597554573,2,14.0
100.0,4,14.0,0.4375,9.160663091844782,4,18.0,0.4883513608983366,4,18.0
105.0,2,5.0,0.16666666666666666,9.090551987327677,2,14.0,0.4882589614216564,2,14.0
110.0,5,24.0,0.7741935483870968,9.953676873601367,5,28.0,0.5546931178574782,5,28.0
115.0,9,58.0,1.8125,8.18917572809447,9,62.0,0.3175849037914865,9,62.0
120.0,12,112.0,3.5,7.654592592750439,12,116.0,0.32535891173689696,12,116.0
125.0,6,44.0,1.4193548387096775,6.4725436778598295,6,93.0,0.269359818602916,6,93.0
130.0,9,34.0,1.096774193548387,7.419317939567952,7,73.0,0.44001461596981495,7,73.0
135.0,3,10.0,0.3125,7.413167118496079,3,90.0,0.40271190106050914,3,90.0
140.0,10,34.0,1.0,7.97366039672839,10,121.0,0.3554985713144343,10,121.0
145.0,10,83.0,2.3055555555555554,8.074531841644289,10,163.0,0.3878105653559713,10,163.0
150.0,6,30.0,0.7894736842105263,8.387179419076523,6,116.0,0.3807805608848555,6,116.0
155.0,4,15.0,0.4166666666666667,8.980725626613772,3,73.0,0.5116214881642478,3,73.0
160.0,4,24.0,0.6666666666666666,9.747306774636336,4,44.0,0.6151573437835185,4,44.0
165.0,6,37.0,1.0277777777777777,9.37894968641286,6,39.0,0.49087429685305123,6,39.0
170.0,8,72.0,2.0,8.55063129287867,8,74.0,0.3770595102842293,8,74.0
175.0,10,116.0,3.0526315789473686,8.890466615816512,10,116.0,0.4426968512714183,10,116.0
180.0,12,170.0,4.473684210526316,8.42451940928298,12,170.0,0.3803796600842905,12,170.0
185.0,13,232.0,6.444444444444445,7.7352862586876165,13,232.0,0.3750093040157887,13,232.0
190.0,7,81.0,2.3823529411764706,6.74224874842073,7,169.0,0.37218249813906096,7,169.0
195.0,3,11.0,0.3235294117647059,8.351714269183402,3,39.0,0.5528971914229386,3,39.0
200.0,6,35.0,0.9722222222222222,8.981768273624006,5,53.0,0.5177170838151444,5,53.0
205.0,11,81.0,2.189189189189189,8.164238830068166,10,83.0,0.42051947106550147,10,83.0
210.0,2,9.0,0.225,8.386904949863387,2,72.0,0.45570052313447224,2,72.0
215.0,3,9.0,0.23076923076923078,9.221254727332166,3,42.0,0.5579282684271086,3,42.0
220.0,5,15.0,0.38461538461538464,9.209282999541701,5,39.0,0.5505482856496878,5,39.0
225.0,6,29.0,0.7837837837837838,9.243086514100316,5,61.0,0.5186187771447087,5,61.0
230.0,5,12.0,0.3076923076923077,8.424266997846265,5,65.0,0.467001939603488,5,65.0
235.0,7,31.0,0.775,8.970277953486395,6,77.0,0.41240180823673644,6,77.0
240.0,9,60.0,1.6216216216216217,7.871335183415904,9,107.0,0.35213062099614406,9,107.0
245.0,11,111.0,2.9210526315789473,7.629740373747145,11,155.0,0.2466181121192138,11,155.0
250.0,14,174.0,4.833333333333333,7.325780868992144,14,218.0,0.24010378376156125,14,218.0
255.0,16,248.0,6.702702702702703,6.969351874242532,16,292.0,0.25896023205955826,16,292.0
260.0,17,331.0,8.945945945945946,6.4453115962356256,17,375.0,0.2375869908123681,17,375.0
265.0,11,192.0,5.1891891891891895,5.550535059323369,11,318.0,0.24128378240738968,11,318.0
270.0,5,21.0,0.6176470588235294,6.823301754197807,4,239.0,0.3991366465894532,4,239.0
275.0,3,5.0,0.14705882352941177,6.66086216043539,3,235.0,0.27652490123475176,3,235.0
280.0,12,46.0,1.1794871794871795,7.073941590950658,12,276.0,0.3385901843212002,12,276.0
285.0,11,49.0,1.1951219512195121,7.281022359899909,11,206.0,0.33436095593139625,11,206.0
290.0,4,11.0,0.2619047619047619,7.674050075321965,2,177.0,0.41317427342391505,2,177.0
295.0,3,5.0,0.11904761904761904,7.704417064147691,3,196.0,0.40331403619345996,3,196.0
300.0,13,42.0,1.0,6.474154912790441,13,237.0,0.24297825817295893,13,237.0
305.0,19,124.0,3.024390243902439,6.3671616607598605,19,320.0,0.24380351385833487,19,320.0
310.0,21,224.0,4.977777777777778,6.901415407163989,21,420.0,0.305535063675619,21,420.0
315.0,21,329.0,7.4772727272727275,6.499558982687845,21,525.0,0.3171721424709156,21,525.0
320.0,22,438.0,10.682926829268293,4.5600545437849656,22,634.0,0.19799575635497804,22,634.0
325.0,26,559.0,13.0,4.647434890610231,26,755.0,0.1770407513725701,26,755.0
330.0,28,694.0,15.772727272727273,4.4065430736885975,28,890.0,0.1708777251231241,28,890.0
335.0,23,532.0,11.565217391304348,4.014767946478809,23,811.0,0.15407394911984998,23,811.0
340.0,8,75.0,1.530612244897959,6.331367091916876,7,592.0,0.32912631103957896,7,592.0
345.0,7,13.0,0.2765957446808511,6.091573561322482,7,609.0,0.3179763628052347,7,609.0
350.0,14,56.0,1.1428571428571428,6.0545006429661195,14,664.0,0.253105589449313,14,664.0
355.0,25,162.0,3.1153846153846154,5.332126427216247,25,770.0,0.15066332402532018,25,770.0
360.0,31,311.0,5.7592592592592595,5.383709849780496,31,919.0,0.1927336616314476,31,919.0
365.0,32,467.0,9.156862745098039,4.029097917790332,32,1075.0,0.14820578253243497,32,1075.0
370.0,30,440.0,8.627450980392156,2.9670990061528273,30,977.0,0.11309018378006332,30,977.0
375.0,15,143.0,2.86,3.941982170710519,14,820.0,0.20758188428973987,14,820.0
380.0,5,9.0,0.16981132075471697,5.382116585924109,5,837.0,0.2654481796217226,5,837.0
385.0,12,51.0,0.8947368421052632,5.204101245544252,12,877.0,0.22796238535003985,12,877.0
390.0,27,156.0,2.6440677966101696,5.265452724464618,27,982.0,0.18442644473408107,27,982.0
395.0,29,198.0,3.473684210526316,4.200787782975492,29,872.0,0.1295591769154309,29,872.0
400.0,14,86.0,1.4576271186440677,5.5993978730223235,13,744.0,0.22413390333500424,13,744.0
405.0,4,7.0,0.1206896551724138,5.840628104443196,4,753.0,0.23836757745069384,4,753.0
410.0,15,50.0,0.847457627118644,5.809869608603766,15,801.0,0.21232033140373785,15,801.0
415.0,28,162.0,2.7457627118644066,5.891526390682698,27,912.0,0.2194908498653737,27,912.0
420.0,32,318.0,5.482758620689655,5.365983228218552,32,1069.0,0.19519486205306005,32,1069.0
425.0,35,487.0,8.39655172413793,5.141819179949248,35,1238.0,0.2016385569412759,35,1238.0
430.0,30,471.0,7.983050847457627,4.517172958725498,30,1121.0,0.16491126955877547,30,1121.0
435.0,17,171.0,3.0535714285714284,5.089900838293,15,1058.0,0.27216780390203976,15,1058.0
440.0,6,14.0,0.2413793103448276,5.3468846492283895,6,1093.0,0.25892930835091765,6,1093.0
445.0,19,75.0,1.25,4.656833278210034,19,1164.0,0.2053145384429071,19,1164.0
450.0,31,199.0,3.2096774193548385,4.702746536134281,31,1285.0,0.16797401398241577,31,1285.0
455.0,38,381.0,5.861538461538461,5.151145818197009,38,1467.0,0.16196587252103942,38,1467.0
460.0,41,578.0,9.475409836065573,3.9657331559369227,41,1664.0,0.12106725386473874,41,1664.0
465.0,44,792.0,12.571428571428571,3.6169112776927026,44,1878.0,0.13679385441233996,44,1878.0
470.0,46,1017.0,16.403225806451612,3.035518462649606,46,2103.0,0.10701483954056286,46,2103.0
475.0,47,1251.0,19.857142857142858,2.8996427058972323,47,2337.0,0.12172053270727493,47,2337.0
480.0,42,1169.0,18.265625,2.858953877713155,42,2176.0,0.11973111615719624,42,2176.0
485.0,25,579.0,8.64179104477612,4.653916859418151,25,1669.0,0.1970559126599739,25,1669.0
490.0,11,108.0,1.542857142857143,5.092907837355749,11,1745.0,0.22969450179061646,11,1745.0
495.0,15,53.0,0.7571428571428571,5.051641252363449,15,1798.0,0.19531494643247088,15,1798.0
500.0,25,162.0,2.25,4.710380111143865,25,1907.0,0.15388294581881215,25,1907.0
505.0,39,329.0,4.506849315068493,4.274956822752751,39,2074.0,0.13310964156818958,39,2074.0
510.0,47,550.0,7.534246575342466,3.860256876905019,47,2296.0,0.11694713266395267,47,2296.0
515.0,51,801.0,11.608695652173912,3.0946510130444356,50,2543.0,0.0848805910860264,50,2543.0
520.0,51,1052.0,15.470588235294118,3.0853822411279404,51,2798.0,0.12210925126640053,51,2798.0
525.0,53,1311.0,18.728571428571428,2.9407577658140984,53,3057.0,0.11890722086255916,53,3057.0
530.0,54,1581.0,22.267605633802816,2.9440048453542795,54,3327.0,0.13332394445750817,54,3327.0
535.0,57,1855.0,25.410958904109588,2.34838674379235,57,3601.0,0.10646128345544328,57,3601.0
540.0,59,2145.0,28.986486486486488,1.8766246589810252,59,3891.0,0.06734348958737278,59,3891.0
545.0,64,2457.0,32.328947368421055,1.750083218843215,64,4203.0,0.061861104888280505,64,4203.0
550.0,66,2783.0,35.22784810126582,2.0933929747811546,66,4529.0,0.08912819062810881,66,4529.0
555.0,67,3115.0,38.45679012345679,2.0798929404760838,67,4861.0,0.08852860650318185,67,4861.0
560.0,61,2896.0,34.89156626506024,2.1449105473516887,61,4630.0,0.08860126000473809,61,4630.0
565.0,45,1827.0,21.24418604651163,3.079922290835047,45,4268.0,0.12036291968600843,45,4268.0
570.0,31,896.0,10.418604651162791,3.5736373916584623,31,4441.0,0.15910651407846518,31,4441.0
575.0,28,323.0,3.6704545454545454,4.321681013571453,28,4587.0,0.18256899943046745,28,4587.0
580.0,28,185.0,2.032967032967033,4.357166329810621,28,4173.0,0.1684860967457147,28,4173.0
585.0,22,73.0,0.8202247191011236,3.9068443100697365,21,3665.0,0.13948423510210092,21,3665.0
590.0,15,39.0,0.43333333333333335,4.395223836187469,15,3734.0,0.15952977940240173,15,3734.0
595.0,17,60.0,0.6818181818181818,4.566225066825186,16,3803.0,0.18338008295431088,16,3803.0
600.0,26,156.0,1.752808988764045,4.334871314199539,26,3909.0,0.1573746687268275,26,3909.0
605.0,41,327.0,3.6741573033707864,4.2647054253790735,41,4083.0,0.13646268539691928,41,4083.0
610.0,53,567.0,6.443181818181818,3.6079813914905285,53,4325.0,0.06618751497789796,53,4325.0
615.0,60,852.0,10.142857142857142,3.048971209376812,60,4610.0,0.08924428340844133,60,4610.0
620.0,67,1170.0,13.604651162790697,2.70090359251278,67,4929.0,0.07873473091704214,67,4929.0
625.0,69,1511.0,17.776470588235295,2.343739303186685,69,5270.0,0.07533502777837413,69,5270.0
630.0,69,1856.0,21.58139534883721,2.2154619177409653,69,5615.0,0.08644832894721692,69,5615.0
635.0,73,2210.0,25.697674418604652,1.5372664863630405,73,5969.0,0.055333351403641845,73,5969.0
640.0,78,2592.0,29.123595505617978,1.7177194918383187,78,6351.0,0.06801957201626684,78,6351.0
645.0,71,2544.0,28.266666666666666,1.5439323480626264,71,6022.0,0.05932603988436978,71,6022.0
650.0,57,1844.0,20.263736263736263,2.3832402256407974,56,5424.0,0.0800437254914593,56,5424.0
655.0,43,1298.0,13.956989247311828,3.44791914771491,42,4814.0,0.1431973345012063,42,4814.0
660.0,25,608.0,6.204081632653061,3.9791463433131473,25,4954.0,0.16799806706156387,25,4954.0
665.0,31,324.0,3.24,3.8963956832576456,31,5094.0,0.16197240748402134,31,5094.0
670.0,30,165.0,1.6176470588235294,3.7414640346973806,30,4669.0,0.144085355346538,30,4669.0
675.0,23,87.0,0.90625,3.801279955624025,22,4018.0,0.15906786938318684,22,4018.0
680.0,21,88.0,0.9166666666666666,4.3920026453002174,21,3421.0,0.1894513381656265,21,3421.0
