step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.73152462727156,0,0.0,0.948658951802629,0,0.0
10.0,0,0.0,0.0,10.554594661181326,0,0.0,0.8732748398216496,0,0.0
15.0,0,0.0,0.0,11.871346785507116,0,0.0,0.941384551351698,0,0.0
20.0,0,0.0,0.0,12.242758101003945,0,0.0,0.9467403044270932,0,0.0
25.0,1,2.0,0.11764705882352941,11.671018905641354,1,2.0,0.7963723455256572,1,2.0
30.0,3,14.0,0.7,9.434523013852981,3,14.0,0.5560385480573818,3,14.0
35.0,0,0.0,0.0,9.769486119815552,0,10.0,0.6956294528902371,0,10.0
40.0,3,7.0,0.2916666666666667,11.053140311604807,3,7.0,0.7327771540533282,3,7.0
45.0,2,3.0,0.1111111111111111,9.428394355043233,2,3.0,0.5248890476495759,2,3.0
50.0,4,21.0,0.7777777777777778,10.406582425149153,4,21.0,0.5385458995633069,4,21.0
55.0,0,0.0,0.0,10.329651403009715,0,17.0,0.6292300528096,0,17.0
60.0,1,2.0,0.06896551724137931,10.609660206447211,1,2.0,0.7268678480027924,1,2.0
65.0,1,2.0,0.07142857142857142,11.602464830195867,1,6.0,0.7251980915046038,1,6.0
70.0,2,10.0,0.35714285714285715,10.622385451830151,2,10.0,0.5545338262462572,2,10.0
75.0,0,0.0,0.0,11.375131755197163,0,1.0,0.8033778975537457,0,1.0
80.0,0,0.0,0.0,12.376441497092388,0,0.0,0.9114614473481332,0,0.0
85.0,2,3.0,0.10714285714285714,11.31717032712017,2,3.0,0.6733605036986039,2,3.0
90.0,2,4.0,0.15384615384615385,9.281110744125776,2,5.0,0.49699610091196544,2,5.0
95.0,6,25.0,0.8928571428571429,9.550549018291749,5,21.0,0.5277067450771219,5,21.0
100.0,2,8.0,0.2962962962962963,9.715091262671033,2,21.0,0.5333271037784303,2,21.0
