step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.578202496086902,0,0.0,0.9364614709460323,0,0.0
10.0,0,0.0,0.0,9.891472104337263,0,0.0,0.7956507664389256,0,0.0
15.0,1,2.0,0.2,11.528508199598713,1,2.0,0.7616060530407449,1,2.0
20.0,0,0.0,0.0,9.234059187661348,0,0.0,0.6840444861713604,0,0.0
25.0,1,4.0,0.23529411764705882,10.668149751809837,1,4.0,0.7519522004216938,1,4.0
30.0,1,1.0,0.05,11.061744120718684,1,1.0,0.7145221314826564,1,1.0
35.0,3,12.0,0.5714285714285714,9.542873112605031,3,12.0,0.41801631479513846,3,12.0
40.0,2,10.0,0.4166666666666667,10.337481994961921,2,18.0,0.6027753870389307,2,18.0
45.0,0,0.0,0.0,9.770673429348403,0,19.0,0.5282944760745598,0,19.0
50.0,2,7.0,0.2692307692307692,10.063520027142768,2,26.0,0.5810556941118517,2,26.0
55.0,5,27.0,1.08,9.266449591819692,5,46.0,0.5261699983063692,5,46.0
60.0,3,22.0,0.8148148148148148,9.909938430637817,3,44.0,0.6602765417574108,3,44.0
65.0,0,0.0,0.0,9.69925105591374,0,17.0,0.6247949642400888,0,17.0
70.0,1,2.0,0.07407407407407407,9.919118020568725,1,19.0,0.6402865101777592,1,19.0
75.0,5,20.0,0.6896551724137931,9.648413836085295,5,37.0,0.5444490656539569,5,37.0
80.0,3,9.0,0.3,8.50821086941579,3,28.0,0.49457894291209964,3,28.0
85.0,5,20.0,0.5882352941176471,9.284257053932636,4,19.0,0.5139728143363014,4,19.0
90.0,4,5.0,0.15625,9.065172120474827,4,15.0,0.49314922088533847,4,15.0
95.0,6,28.0,0.9032258064516129,9.364277477644178,5,31.0,0.5828429020047488,5,31.0
100.0,1,1.0,0.030303030303030304,10.005570400080828,1,22.0,0.726067185821271,1,22.0
105.0,5,19.0,0.5588235294117647,9.46778380565739,4,35.0,0.5755389537106183,4,35.0
110.0,4,9.0,0.2903225806451613,8.635633149001812,4,26.0,0.5154984891491843,4,26.0
115.0,8,43.0,1.303030303030303,8.389043261225842,8,57.0,0.4355175708649097,8,57.0
120.0,11,92.0,2.875,7.929705575747954,11,106.0,0.37939897484449003,11,106.0
125.0,7,40.0,1.2121212121212122,7.577041411187062,7,88.0,0.38620086358774497,7,88.0
130.0,4,8.0,0.23529411764705882,8.18737322904344,3,64.0,0.48038414109934086,3,64.0
135.0,7,35.0,1.0,7.909909781644568,6,47.0,0.4187870682556185,6,47.0
140.0,3,9.0,0.2647058823529412,7.709127370743082,3,60.0,0.4112211063385536,3,60.0
145.0,6,29.0,0.7631578947368421,8.745456467462084,6,70.0,0.4698072104467518,6,70.0
150.0,3,15.0,0.375,9.424255642471312,3,53.0,0.534233660383032,3,53.0
155.0,4,16.0,0.41025641025641024,9.955148782043146,3,46.0,0.5961384775165777,3,46.0
160.0,1,1.0,0.02564102564102564,9.401494445945154,1,35.0,0.4526205240148096,1,35.0
165.0,7,27.0,0.75,10.068489996061514,7,52.0,0.5225051368370205,7,52.0
170.0,4,18.0,0.5294117647058824,7.778258047708602,4,41.0,0.3284180647806052,4,41.0
175.0,8,38.0,1.0857142857142856,8.575734263839143,6,47.0,0.42235730930174786,6,47.0
180.0,1,2.0,0.05714285714285714,9.47031526142702,1,37.0,0.564486187442851,1,37.0
185.0,3,14.0,0.42424242424242425,9.112807892075038,3,39.0,0.4773058921794045,3,39.0
